TaskID,Target,AccMeanX,AccMeanY,AccMeanZ,AccCovX,AccCovY,AccCovZ,AccSkewX,AccSkewY,AccSkewZ,AccKurtX,AccKurtY,AccKurtZ,AccSumX,AccSumY,AccSumZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccVarX,AccVarY,AccVarZ,AccMedianX,AccMedianY,AccMedianZ,AccStdX,AccStdY,AccStdZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroCovX,GyroCovY,GyroCovZ,GyroSkewX,GyroSkewY,GyroSkewZ,GyroSumX,GyroSumY,GyroSumZ,GyroKurtX,GyroKurtY,GyroKurtZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroVarX,GyroVarY,GyroVarZ,GyroMedianX,GyroMedianY,GyroMedianZ,GyroStdX,GyroStdY,GyroStdZ,predicted_class,predicted_confidence,DI_norm,RI_norm,alert_type,alert_severity,alert_explanation
11,,0.22349330357142858,0.0004359654017857143,-0.9601527622767857,0.5143953849224804,507.378170841192,-0.09191365524569875,0.5097348900109059,1.0813033207883986,-1.0125422241726252,-0.6810532354782715,-0.22336939289655122,0.5440479888415384,3.12890625,0.006103515625,-13.442138671875,0.072509765625,-0.22265625,-1.1376953125,0.443115234375,0.4306640625,-0.844970703125,0.013216703802674683,0.04892914275546651,0.007788265471930033,0.1966552734375,-0.092041015625,-0.9415283203125,0.11496392391822177,0.22119932810808107,0.08825114997511382,-2.0027262813522357,3.0207197382769904,8.906215921483097,-3.137867885557398,0.8089930947631542,1.6363346917262815,-1.1614592130360635,-0.3516458571089272,1.812401690265245,-28.038167938931302,42.29007633587786,124.68702290076337,0.22243472631506211,-0.2972036632115773,2.2055110015350285,-14.29770992366412,-1.778625954198473,-0.1374045801526718,5.648854961832061,6.908396946564886,45.44274809160305,39.492306859855375,5.971872076411439,212.38836206040918,-0.3625954198473282,3.7786259541984735,1.5114503816793894,6.284290481816971,2.4437414094808476,14.573550084327744,3,0.8125862241255407,1.0,0.48623853211009177,Driver Warning,3,Highly aggressive driving detected. Immediate correction recommended.
65,,0.16135660807291666,-0.1907958984375,-0.9661458333333334,1.0815423700391134,-0.9271442789894474,-0.07949227921051073,-0.5748047954192202,-0.4380219060473954,0.38475925660788246,-0.39142154836906196,-0.8740473348017894,-0.4183060621513812,1.936279296875,-2.28955078125,-11.59375,-0.170654296875,-0.501220703125,-1.0751953125,0.388671875,0.06640625,-0.8203125,0.0304551390987454,0.0312919562513178,0.005898414236126523,0.198974609375,-0.1353759765625,-0.9786376953125,0.17451400831665462,0.17689532569097977,0.0768011343414049,0.011450381679389424,3.204834605597964,-7.2487277353689565,437.2359000851012,0.6886300919136692,-2.1966210324285744,0.3661862298178258,-0.600172164792635,-1.4533379049488009,0.1374045801526731,38.45801526717557,-86.98473282442748,-1.3936259046534651,0.037842617530507106,0.8932864280317103,-6.900763358778626,-1.33587786259542,-42.93893129770992,7.511450381679389,6.206106870229007,4.221374045801527,25.065221882598493,4.8706086563437525,253.5326237434069,-1.3320610687022898,3.4541984732824433,0.32061068702290074,5.0065179399057875,2.2069455490210337,15.922707801859799,2,0.8475405166256418,0.5963302752293578,0.22018348623853212,Driver Warning,1,Driving inputs are slightly aggressive. Maintain smoother control.
51,,0.3950466579861111,-0.1300998263888889,-0.9287651909722222,0.40419249784682076,-0.5819000478198201,-0.12485114989724716,-0.06147045362843994,-0.3558852511539156,-1.3738441448583116,-0.9067803424379308,-1.456146911641544,2.6514060922998093,3.555419921875,-1.1708984375,-8.35888671875,0.150146484375,-0.244384765625,-1.185546875,0.638916015625,-0.038818359375,-0.7890625,0.025496072239345975,0.005731261438793606,0.013446119096544053,0.4052734375,-0.112548828125,-0.90380859375,0.15967489545744495,0.07570509519704474,0.1159574020774183,-1.2968617472434267,4.4410517387616615,0.14673452078032231,-1.8212545378117269,0.3091442556878122,5.450261706375289,-0.720495537033698,0.44730169534977743,-0.04813689399720023,-11.67175572519084,39.96946564885496,1.3206106870229009,1.663070954610756,-1.4540725270393957,0.5336019321031706,-6.038167938931298,3.030534351145038,-1.282442748091603,2.442748091603054,6.610687022900763,1.442748091603054,5.578644083160138,1.8849247971822414,0.6395865301814838,-1.198473282442748,4.251908396946565,0.099236641221374,2.3619153420815358,1.3729256342505378,0.7997415396123199,1,0.7305564512985906,0.27522935779816515,0.8532110091743119,Road Advisory,2,Severe road irregularities detected. Expect reduced vehicle comfort and control.
71,,0.1668701171875,-0.20381673177083334,-0.95477294921875,1.0652811747904487,-0.8515472729656681,-0.17206504121708954,-0.3499853812942026,-1.1364893464409094,-1.328811335704962,-1.1689438965886327,0.2016415510876577,3.337937927696,2.00244140625,-2.44580078125,-11.457275390625,-0.120849609375,-0.564697265625,-1.367919921875,0.393798828125,-0.021728515625,-0.707763671875,0.03159989552064375,0.030122928547136708,0.026988919485699047,0.1961669921875,-0.1328125,-0.937255859375,0.17776359447491985,0.17355958212422817,0.16428304686028636,0.043893129770992134,2.286895674300254,-8.039440203562341,86.3959201967139,1.6472541314107227,-2.0491693053353823,0.8920418802587724,0.11972890318419901,-1.0843407803698943,0.5267175572519056,27.44274809160305,-96.4732824427481,-0.34118862903957003,-0.215261869086266,-0.5164569912713382,-4.114503816793893,-3.793893129770992,-39.45038167938932,6.923664122137405,8.816793893129772,5.290076335877862,14.380684797982742,14.19102996046356,271.3984121854876,-0.8854961832061068,2.3664122137404577,1.614503816793893,3.792187336878644,3.7670983475964044,16.474174097219187,2,0.8665588553809219,0.47706422018348627,0.963302752293578,Road Advisory,1,Road conditions are disturbing vehicle stability. Drive cautiously.
79,,0.018729073660714284,0.04108537946428571,-1.0151715959821428,1.2258276506090897,0.9453679286002249,-0.06961435237933314,-1.2620371690850545,-0.7374527920169683,0.4330841517571351,1.8692137363700843,0.11420755179899622,-0.18843908101417028,0.131103515625,0.28759765625,-7.106201171875,-0.025390625,-0.027099609375,-1.101318359375,0.04443359375,0.080810546875,-0.89794921875,0.0005270980653308688,0.001508607750847226,0.0049943214371090845,0.021728515625,0.032958984375,-1.030517578125,0.022958616363597976,0.038840800079906,0.0706705132081909,-0.4961832061068702,4.5550708833151585,0.27917121046892035,-1.504942547410338,0.15515730707403871,4.090088116505714,1.776183321004982,0.32050762924930204,-1.0431195814107397,-3.4732824427480917,31.885496183206108,1.9541984732824424,3.13148383706438,-0.3419485156280553,3.1148926539889974,-1.076335877862595,3.572519083969466,-1.938931297709924,1.030534351145038,5.679389312977099,1.893129770992366,0.5576015383718896,0.4994991411866883,1.3037868256095633,-0.6717557251908397,4.366412213740458,0.4885496183206107,0.746727218180702,0.7067525317865428,1.1418348504094467,4,0.7612474004909535,0.8348623853211009,0.29357798165137616,Driver Warning,3,Highly aggressive driving detected. Immediate correction recommended.
74,,0.250244140625,-0.19185384114583334,-0.94989013671875,0.47664684246060784,-0.9343844251563039,-0.04970214800819881,-0.019451253387563067,-1.590996669249066,-0.01812655241784684,-1.4746387815623478,1.7598933670761294,-1.475279701768903,3.0029296875,-2.30224609375,-11.398681640625,0.08154296875,-0.59326171875,-1.013671875,0.430419921875,-0.010009765625,-0.88232421875,0.014227260242808949,0.03213602665698889,0.0022289333018389616,0.26025390625,-0.1368408203125,-0.941650390625,0.11927807947317456,0.17926524107307834,0.04721158016672352,0.3174300254452927,3.4052162849872776,-5.115139949109414,10.78296340280116,0.7543652116399181,-2.4193427071682883,0.41591430684869674,-0.9653088775812468,-1.8260930865660208,3.809160305343512,40.86259541984733,-61.38167938931297,-0.6601979930806903,1.2108630848803728,2.0030408583235584,-4.885496183206107,-2.267175572519084,-33.04580152671755,5.893129770992366,7.419847328244275,1.748091603053435,11.715808660581693,6.598613752465511,153.14746924403994,-0.8206106870229009,4.450381679389313,0.9656488549618321,3.4228363473268324,2.568776703504123,12.37527653202303,2,0.845,0.6238532110091743,0.06422018348623854,Driver Warning,2,Aggressive driving behavior detected. Reduce speed and steering intensity.
75,,0.20316569010416666,-0.18210856119791666,-0.99261474609375,0.5597879216465128,-0.8301807387145701,-0.09453221064652305,-0.9934919444922996,-1.4030583746304668,-0.9015377411575997,1.189838324708612,1.204455417814021,0.9840072434287208,2.43798828125,-2.185302734375,-11.911376953125,-0.055908203125,-0.518310546875,-1.2041015625,0.341552734375,-0.017822265625,-0.872802734375,0.012934444528637512,0.02285630549445297,0.008804831992496143,0.2071533203125,-0.1234130859375,-0.977783203125,0.11372969941329095,0.15118301986153396,0.09383406626857936,-1.8587786259541985,4.8893129770992365,-8.428753180661579,-2.0472939247681685,0.6013409539892369,-1.5471108947490329,-0.572702804817014,0.6434351029250431,-0.890353664931958,-22.30534351145038,58.671755725190835,-101.14503816793894,-0.20035149386453988,1.7988213182110613,-1.332147240757532,-9.33587786259542,0.4198473282442748,-30.00763358778626,3.442748091603054,11.58015267175572,1.038167938931298,14.481572911093336,8.644447505178226,170.04723006535252,-1.1068702290076335,4.736641221374046,-0.02290076335877865,3.8054661884049548,2.940144130000811,13.040215874952091,2,0.8166975289111522,0.6146788990825688,0.5871559633027523,Driver Warning,2,Aggressive driving behavior detected. Reduce speed and steering intensity.
18,,0.26857212611607145,0.10518973214285714,-1.0179792131696428,0.41710651542463567,2.853401933204889,-0.11307488524750262,0.45949533706141776,0.752401821909551,-0.17051178907828612,0.7725618002173347,-0.8426535053828541,-1.0775213939040835,3.760009765625,1.47265625,-14.251708984375,0.057861328125,-0.230712890625,-1.192138671875,0.507080078125,0.623291015625,-0.84033203125,0.01254919367832142,0.09008917310735681,0.013249824662784956,0.2452392578125,0.0147705078125,-1.0103759765625,0.11202318366446036,0.300148585049733,0.11510788271350036,-3.641766630316249,2.955288985823337,12.549618320610687,-1.1746911568847924,1.8122450367597294,1.3382046602933027,-1.1263459564709755,-1.38219491026224,0.9905390439157704,-50.98473282442749,41.37404580152672,175.6946564885496,1.799077349628484,1.8403149212407088,-0.6806962103892977,-14.36641221374046,-10.3206106870229,-2.854961832061069,1.229007633587786,9.19083969465649,43.34351145038168,18.300865238135795,28.683606004158428,282.0370159529882,-4.061068702290076,4.522900763358779,2.0267175572519083,4.277951056070627,5.355707796749037,16.793957721543432,3,0.7972459661544474,0.8256880733944955,0.21100917431192662,Driver Warning,3,Highly aggressive driving detected. Immediate correction recommended.
13,,0.23875209263392858,-0.020071847098214284,-1.0194789341517858,0.5229626466654829,-10.424601084236661,-0.09435809079007967,0.4453092132155709,0.9471008838424456,0.09848817474454902,-0.819932176186617,-0.45469159792383573,0.8100373252514412,3.342529296875,-0.281005859375,-14.272705078125,0.061767578125,-0.2236328125,-1.2021484375,0.462890625,0.384765625,-0.81591796875,0.015589626608314098,0.04378179567200797,0.009253686928487085,0.224853515625,-0.1015625,-1.0157470703125,0.12485842626076182,0.20924099902267712,0.09619608582726787,-1.0076335877862594,4.98309705561614,10.746455834242093,-3.7946070779878656,0.5371802389825261,1.3559252664256018,-0.9291855846483107,-0.43058727811066316,1.080349660428472,-14.106870229007633,69.76335877862596,150.4503816793893,3.095443721560141,1.1130314656684233,-0.1421653483761891,-10.66412213740458,-1.114503816793893,-2.114503816793893,6.312977099236641,9.618320610687023,41.77099236641222,14.61971464815122,7.165372096582397,212.32543538857283,-0.5114503816793893,4.797709923664122,3.6030534351145036,3.8235735442320475,2.676821267209,14.571390990175674,3,0.7509670361592592,0.06422018348623854,0.6330275229357798,Road Advisory,1,Road conditions are disturbing vehicle stability. Drive cautiously.
32,,0.3502875434027778,-0.1654730902777778,-1.0279134114583333,0.4160565227251067,-0.5755520526226546,-0.11176628624868318,-0.2154295142508815,-0.5029794003408139,-1.286480823573441,-1.5878506940577704,-1.0584488793839393,2.656487397246554,3.152587890625,-1.4892578125,-9.251220703125,0.15625,-0.3251953125,-1.280517578125,0.55517578125,-0.06396484375,-0.880126953125,0.021239977743890553,0.009070348408487108,0.013198807835578918,0.400146484375,-0.16259765625,-1.01123046875,0.14573941726207962,0.09523837676318885,0.11488606458391253,-1.285835453774385,4.10941475826972,0.8252756573367261,-2.2027868325870266,0.5480175255520268,1.7033311087980818,-0.027240892677130008,-0.5875753405823373,0.24121561176727935,-11.572519083969466,36.98473282442748,7.427480916030535,-0.43975078259382805,0.8643695795573327,3.751306089391104,-5.442748091603053,-0.2290076335877863,-1.870229007633588,3.458015267175572,7.435114503816794,3.702290076335878,8.022611023703616,5.071645009032108,1.976042253429935,-0.6717557251908397,4.442748091603053,0.8778625954198473,2.8324214064477795,2.252031307293952,1.4057177004754315,1,0.7964781628932424,0.3944954128440367,0.8807339449541285,Road Advisory,1,Road conditions are disturbing vehicle stability. Drive cautiously.
21,,0.30416434151785715,-0.17738560267857142,-0.9697788783482143,0.21876733584441174,-0.3181117427811191,-0.07085334615152214,0.09940459261317977,-1.310068222748877,-0.9637782101310669,0.02383382551271529,1.9310613625515671,1.2182905447963606,4.25830078125,-2.4833984375,-13.576904296875,0.177734375,-0.316650390625,-1.13037109375,0.4150390625,-0.107666015625,-0.86376953125,0.004427734312120375,0.0031841692033704816,0.004721349739766383,0.2862548828125,-0.1605224609375,-0.960205078125,0.06654122265273141,0.05642844321235951,0.0687120785580409,-1.486368593238822,2.780806979280262,1.0708833151581245,-1.4955463773870497,0.9438424408868124,1.3784174098918511,-1.5334934608445265,-0.25033380273551453,0.7326862033557354,-20.809160305343507,38.93129770992367,14.992366412213743,3.6681438031475384,-0.4458860118284327,-0.5670747521669268,-7.541984732824427,-1.885496183206107,-0.8015267175572519,1.427480916030534,7.068702290076335,3.694656488549618,4.9414318564135,6.88875427352206,2.178942670289328,-1.2404580152671754,2.65648854961832,0.7900763358778625,2.2229331650802053,2.624643646958966,1.4761242055766608,3,0.639671593504318,0.3853211009174312,0.8440366972477065,Road Advisory,1,Road conditions are disturbing vehicle stability. Drive cautiously.
105,,0.34249441964285715,-0.091064453125,-0.9931989397321429,0.8646447960071046,-2.110875463219361,-0.047092899622506575,-0.12169767240925362,0.20641875585829916,-1.5446938739343785,-2.3776264235123334,-2.2770632936956243,3.1463016127747494,2.3974609375,-0.637451171875,-6.952392578125,-0.014892578125,-0.30859375,-1.087646484375,0.6748046875,0.13427734375,-0.94140625,0.08769654092334567,0.03695072730382284,0.002187677792140416,0.384033203125,-0.13818359375,-0.987060546875,0.29613601760566993,0.1922257196730522,0.04677261797398576,-0.2508178844056709,3.924754634678299,0.8571428571428573,-9.702546778483354,0.4961902513585356,0.3868570219099399,1.2268273042302855,0.4159808177887007,-1.1272689064012378,-1.755725190839696,27.473282442748094,6.000000000000001,1.209376701314274,-0.21467760501352373,1.8852588915085233,-2.732824427480916,1.442748091603054,0.2290076335877863,4.305343511450381,7.106870229007634,1.274809160305344,5.922273926760845,3.792464086619438,0.10995307743748983,-1.030534351145038,3.702290076335878,0.9389312977099236,2.433572256326252,1.9474249887016029,0.33159173306566286,4,0.814689762455478,0.3302752293577982,0.8256880733944955,Road Advisory,1,Road conditions are disturbing vehicle stability. Drive cautiously.
